"id","edicao","topico","titulo","link","selecionado","foco","nivel","aplicacao","tema","tecnologia"
"10-9D3",10,Statistics Education with Technology and Multimedia Resources,"9D3: Enhancing Statistical Literacy through Real World Examples: A Collaborative Study",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9D3.pdf,0,,,,,
"10-9E1",10,Statistics Education with Technology and Multimedia Resources,"9E1: Current situation and issue for effective use of statistical software in Japan",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9E1.pdf,1,"aluno,professor",Básico,ferramenta,tecnologia,"Tinkerplots,Fathom,SimpleHist,Simplebox"
"10-9E2",10,Statistics Education with Technology and Multimedia Resources,"9E2: Use of Technology to Close Statistical Knowledge Gaps – Teaching Students with Limited Background in Mathematics",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9E2.pdf,1,aluno,NA,ferramenta,tecnologia,"Excel,SPSS"
"10-9E3",10,Statistics Education with Technology and Multimedia Resources,"9E3: An ontology-based enriched ebook for teaching statistics",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9E3.pdf,0,,,,,
"10-9F1",10,Statistics Education with Technology and Multimedia Resources,"9F1: Infusing data visualization into intro stat using Tableau",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9F1.pdf,1,aluno,Superior,ferramenta,tecnologia,Tableau
"10-9F2",10,Statistics Education with Technology and Multimedia Resources,"9F2: How much do model violations affect regression results: a demonstration using Shiny",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9F2.pdf,1,aluno,NI,ferramenta,tecnologia,"R Shiny,R"
"10-9F3",10,Statistics Education with Technology and Multimedia Resources,"9F3: Concept Images and Statistical Thinking: The Role of Interactive Dynamic Technology",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9F3.pdf,1,aluno,Básico,ferramenta,tecnologia,"Nspire,StatKey"
"10-9G1",10,Statistics Education with Technology and Multimedia Resources,"9G1: The Open Learning Initiative (OLI) Online Statistics Course: How Statistics Education Helped Define Promising Directions for the Use of Technology-Enabled Instruction in Higher Education",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9G1.pdf,0,,,,,
"10-9G2",10,Statistics Education with Technology and Multimedia Resources,"9G2: Impact of online resources in teaching Statistics to undergraduates",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9G2.pdf,0,,,,,
"10-9G3",10,Statistics Education with Technology and Multimedia Resources,"9G3: Designing for educators in a Teaching Statistics MOOC: Design principles and use of multimedia to support participant engagement",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9G3.pdf,0,,,,,
"10-9H1",10,Statistics Education with Technology and Multimedia Resources,"9H1: Design and Evaluation of a Hypothetical Learning Trajectory to Confidence Intervals based on Simulation and Real Data",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9H1.pdf,1,aluno,Superior,ferramenta,tecnologia,Tinkerplots
"10-9I1",10,Statistics Education with Technology and Multimedia Resources,"9I1: Using Personal Activity Data in an Undergraduate Statistics Course",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9I1.pdf,0,,,,,
"10-9I2",10,Statistics Education with Technology and Multimedia Resources,"9I2: Students' statistical modeling activities using TinkerPlots",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9I2.pdf,1,aluno,Superior,ferramenta,curriculo,Tinkerplots
"10-9I3",10,Statistics Education with Technology and Multimedia Resources,"9I3: Virtual Environments for Teaching Qualitative Research Methods",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9I3.pdf,0,,,,,
"10-9J1",10,Statistics Education with Technology and Multimedia Resources,"9J1: Implementing research results in technology induced teaching of statistics - A literature review",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9J1.pdf,0,,,,,
"10-9J2",10,Statistics Education with Technology and Multimedia Resources,"9J2: Increasing Engagement in a Probability Course through Novel Technically-enhanced Communication",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9J2.pdf,0,,,,,
"10-9J3",10,Statistics Education with Technology and Multimedia Resources,"9J3: TeachIT: Turning the Classroom into a Research Laboratory via Interactive e-Learning Tools",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9J3.pdf,0,,,,,
"10-9K1",10,Statistics Education with Technology and Multimedia Resources,"9K1: Data in Search of a Context: An Icebreaker Activity",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9K1.pdf,0,,,,,
"10-9K2",10,Statistics Education with Technology and Multimedia Resources,"9K2: Presentation of statistical concepts with dynamic graphics and simulations in R",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9K2.pdf,1,NA,NA,ferramenta,tecnologia,R
"10-9K3",10,Statistics Education with Technology and Multimedia Resources,"9K3: Exploristica - Adentures in Statistics with Augmented Reality",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9K3.pdf,0,,,,,
"10-9L1",10,Statistics Education with Technology and Multimedia Resources,"9L1: Computer-based testing for Japan Statistical Society Certificate: Outline and problem evaluation",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9L1.pdf,0,,,,,
"10-9L2",10,Statistics Education with Technology and Multimedia Resources,"9L2: Prospects of teaching statistics using interactive applications by Shiny",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9L2.pdf,1,aluno,Superior,ferramenta,tecnologia,"R Shiny,R Radiant,R"
"10-9L3",10,Statistics Education with Technology and Multimedia Resources,"9L3: Development of teaching materials and the data analysis competition for secondary education",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9L3.pdf,0,,,,,
"10-9M1",10,Statistics Education with Technology and Multimedia Resources,"9M1: Developing a Mobile Learning Course of Elementary Statistics for K-MOOC by Using Modules of Dynamic Graphical Software for Teaching Statistics, eStat",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9M1.pdf,1,aluno,NI,ferramenta,tecnologia,eStat
"10-9M2",10,Statistics Education with Technology and Multimedia Resources,"9M2: Developing a massive open online course of introductory statistics in Japan",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9M2.pdf,0,,,,,
"10-9M3",10,Statistics Education with Technology and Multimedia Resources,"9M3: A report on the online learning system on statistics, provided for the students in Tokyo University of Information Sciences",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_9M3.pdf,0,,,,,
"10-10A1",10,Organisations and collaboration in Statistics Education,"10A1: Statistics in Practice: Making of Professional Statisticians in a Classroom",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10A1.pdf,0,,,,,
"10-10A2",10,Organisations and collaboration in Statistics Education,"10A2: Do you have experience? Incorporating Experiential Learning Opportunities into Statistics Education is Messy but Important",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10A2.pdf,0,,,,,
"10-10A3",10,Organisations and collaboration in Statistics Education,"10A3: Peer teaching in a first year undergraduate class: indigenous language mediating the learning experience",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10A3.pdf,0,,,,,
"10-10B1",10,Organisations and collaboration in Statistics Education,"10B1: Appetizers and Desserts in Teaching Statistics",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10B1.pdf,0,,,,,
"10-10B2",10,Organisations and collaboration in Statistics Education,"10B2: Uniting Primary, Secondary & Tertiary Education, Industry and Statistics",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10B2.pdf,0,,,,,
"10-10B3",10,Organisations and collaboration in Statistics Education,"10B3: Working with a community organisation to create open data sets from records and files",https://iase-web.org/icots/10/proceedings/pdfs/ICOTS10_10B3.pdf,1,aluno,Básico,ferramenta,tecnologia,"Tinkerplots,Excel"
"11-101",11,Aligning Statistics Education with Today’s Social Challenges,What kinds of questions are formulated by a group of student teachers when dealing with data representations that address social issues?,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_101_UBILLA.pdf?1669865512,0,,,,,
"11-102",11,Aligning Statistics Education with Today’s Social Challenges,La importancia de la Estadística Cívica en la lucha contra las fake news: una experiencia docente en la educación básica brasileña,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_102_GIORDANO.pdf?1669865512,0,,,,,
"11-104",11,Aligning Statistics Education with Today’s Social Challenges,The Covid-19 Crisis as a Challenge for the Integration of Statistical and Citizenship Education,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_104_WEBERSTE.pdf?1669865512,0,,,,,
"11-105",11,Aligning Statistics Education with Today’s Social Challenges,Developmental Frameworks for Developing a Critical Statistical Literacy,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_105_WEILAND.pdf?1669865513,0,,,,,
"11-106",11,Aligning Statistics Education with Today’s Social Challenges,O ensino de Estatística como mobilizador de empoderamento e engajamento social: limites e potencialidades na Educação Básica Brasileira,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_106_CAZORLA.pdf?1669865513,0,,,,,
"11-107",11,Aligning Statistics Education with Today’s Social Challenges,Revisiting fundamental ideas for statistics education from the perspective of machine learning and its applications,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_107_BIEHLER.pdf?1669865513,1,NA,"Básico,Superior",ferramenta,curriculo,NA
"11-108",11,Aligning Statistics Education with Today’s Social Challenges,Promoting Critical Citizenship in professional development of mathematics teachers via statistical investigations,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_108_ZAPATACA.pdf?1669865513,0,,,,,
"11-109",11,Aligning Statistics Education with Today’s Social Challenges,"Association vs. causation, disparity vs. discrimination",https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_109_SCHIELD.pdf?1669865515,0,,,,,
"11-110",11,Aligning Statistics Education with Today’s Social Challenges,A Call for Being Human in Undergraduate Statistics,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_110_LIAO.pdf?1669865515,0,,,,,
"11-111",11,Aligning Statistics Education with Today’s Social Challenges,Data Science for informed citizens: On synergies between Data Literacy and Civic Statistics,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_111_ENGEL.pdf?1669865515,1,aluno,Básico,ferramenta,curriculo,"CODAP, Gapmider,Python,R"
"11-112",11,Aligning Statistics Education with Today’s Social Challenges,Integrating technology and narrative to engage young adolescents with COVID data,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_112_NOYCE.pdf?1669865516,1,aluno,Básico,ferramenta,tecnologia,CODAP
"11-114",11,Aligning Statistics Education with Today’s Social Challenges,"Teaching Concepts of Diversity, Equity, Inclusion and Social Responsibility through Elementary Statistics",https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_114_ASHER.pdf?1669865516,0,,,,,
"11-118",11,Aligning Statistics Education with Today’s Social Challenges,A multi-country study of teachers’ beliefs about implications of COVID-19 for changing the teaching of statistics and mathematics,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_118_FIELDING.pdf?1669865516,0,,,,,
"11-119",11,Aligning Statistics Education with Today’s Social Challenges,Data and Data Science: Making Sense of the World,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_119_BROWN.pdf?1669865517,0,,,,,
"11-406",11,Aligning Statistics Education with Today’s Social Challenges,Ler e escrever o mundo com dados multivariados: a disposição estatística das crianças com o Dollar Street,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_406_SCHNORRBUE.pdf?1669865561,1,aluno,Básico,ferramenta,tecnologia,"Gapminder,Dollar Street"
"11-421",11,Aligning Statistics Education with Today’s Social Challenges,A collaborative project of the subjects geography and computer science: Implementing statistical investigations with gapminder in secondary schools,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_421_PROEMMEL.pdf?1669865563,1,aluno,Básico,ferramenta,tecnologia,Gapminder
"11-120",11,Statistics Education at the school level,A framework for capturing the development of statistical concepts,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_120_PATEL.pdf?1669865517,0,,,,,
"11-121",11,Statistics Education at the school level,Reading and interpretation of statistical graphs by high school 2nd year students,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_121_RIBEIROC.pdf?1669865518,0,,,,,
"11-123",11,Statistics Education at the school level,International Perspectives on Early Statistical Thinking: Comparison of Primary School Curricula in Different Countries,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_123_FRISCHEM.pdf?1669865518,0,,,,,
"11-124",11,Statistics Education at the school level,Students’ learning of representation in tables in the early years of elementary school,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_124_GUIMARES.pdf?1669865518,0,,,,,
"11-125",11,Statistics Education at the school level,Os desafios da aprendizagem em Estatística no ensino híbrido: o caso de uma turma de Ensino Fundamental no Brasil,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_125_PEREIRAM.pdf?1669865521,0,,,,,
"11-126",11,Statistics Education at the school level,Grouping and the power of hierarchical data,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_126_ERICKSON.pdf?1669865522,1,aluno,Básico,ferramenta,pedagogia,"CODAP,R"
"11-127",11,Statistics Education at the school level,Secondary data in the secondary data science and statistics classroom,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_127_GOULD.pdf?1669865522,0,,,,,
"11-128",11,Statistics Education at the school level,Secondary school students’ interpretation of the frequency table,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_128_PALLAUTA.pdf?1669865522,0,,,,,
"11-129",11,Statistics Education at the school level,Grade 6 students’ perception and use of data-based decision trees,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_129_PODWORNY.pdf?1669865522,0,,,,,
"11-130",11,Statistics Education at the school level,Study and research paths for statistics teacher education at secondary school level: an exploratory study,https://iase-web.org/icots/11/proceedings/pdfs/ICOTS11_130_VERBISCK.pdf?1669865523,0,,,,,
